"","state_fips_code","county_fips_code","naics","est","year"
"1","1","1","71394/",8,2018
"2","1","1","713940",8,2018
"3","1","3","61162/",7,2018
"4","1","3","611620",7,2018
"5","1","3","71391/",4,2018
"6","1","3","713910",4,2018
"7","1","3","71394/",26,2018
"8","1","3","713940",26,2018
"9","1","3","71399/",24,2018
"10","1","3","713990",24,2018
"11","1","3","7212//",12,2018
"12","1","3","72121/",12,2018
"13","1","3","721211",10,2018
"14","1","5","7212//",3,2018
"15","1","5","72121/",3,2018
"16","1","9","71394/",4,2018
"17","1","9","713940",4,2018
"18","1","15","61162/",3,2018
"19","1","15","611620",3,2018
"20","1","15","71391/",4,2018
"21","1","15","713910",4,2018
"22","1","15","71394/",5,2018
"23","1","15","713940",5,2018
"24","1","31","71394/",3,2018
"25","1","31","713940",3,2018
"26","1","31","7212//",3,2018
"27","1","31","72121/",3,2018
"28","1","31","721214",3,2018
"29","1","33","71394/",6,2018
"30","1","33","713940",6,2018
"31","1","39","71391/",3,2018
"32","1","39","713910",3,2018
"33","1","39","71394/",4,2018
"34","1","39","713940",4,2018
"35","1","43","61162/",4,2018
"36","1","43","611620",4,2018
"37","1","43","71391/",3,2018
"38","1","43","713910",3,2018
"39","1","43","71394/",5,2018
"40","1","43","713940",5,2018
"41","1","49","71394/",3,2018
"42","1","49","713940",3,2018
"43","1","49","7212//",7,2018
"44","1","49","72121/",7,2018
"45","1","49","721214",7,2018
"46","1","51","71394/",7,2018
"47","1","51","713940",7,2018
"48","1","55","71391/",3,2018
"49","1","55","713910",3,2018
"50","1","55","71394/",10,2018
"51","1","55","713940",10,2018
"52","1","59","71394/",3,2018
"53","1","59","713940",3,2018
"54","1","69","61162/",8,2018
"55","1","69","611620",8,2018
"56","1","69","71391/",4,2018
"57","1","69","713910",4,2018
"58","1","69","71394/",13,2018
"59","1","69","713940",13,2018
"60","1","69","71399/",5,2018
"61","1","69","713990",5,2018
"62","1","71","7212//",5,2018
"63","1","71","72121/",5,2018
"64","1","71","721211",3,2018
"65","1","73","61162/",28,2018
"66","1","73","611620",28,2018
"67","1","73","71213/",3,2018
"68","1","73","712130",3,2018
"69","1","73","71391/",15,2018
"70","1","73","713910",15,2018
"71","1","73","71394/",87,2018
"72","1","73","713940",87,2018
"73","1","73","71395/",4,2018
"74","1","73","713950",4,2018
"75","1","73","71399/",32,2018
"76","1","73","713990",32,2018
"77","1","77","61162/",3,2018
"78","1","77","611620",3,2018
"79","1","77","71394/",8,2018
"80","1","77","713940",8,2018
"81","1","77","71399/",5,2018
"82","1","77","713990",5,2018
"83","1","79","71394/",3,2018
"84","1","79","713940",3,2018
"85","1","81","61162/",10,2018
"86","1","81","611620",10,2018
"87","1","81","71391/",4,2018
"88","1","81","713910",4,2018
"89","1","81","71394/",9,2018
"90","1","81","713940",9,2018
"91","1","81","71399/",4,2018
"92","1","81","713990",4,2018
"93","1","81","7212//",4,2018
"94","1","81","72121/",4,2018
"95","1","81","721211",4,2018
"96","1","83","61162/",3,2018
"97","1","83","611620",3,2018
"98","1","83","71394/",6,2018
"99","1","83","713940",6,2018
"100","1","89","61162/",26,2018
"101","1","89","611620",26,2018
"102","1","89","71391/",6,2018
"103","1","89","713910",6,2018
"104","1","89","71394/",57,2018
"105","1","89","713940",57,2018
"106","1","89","71395/",3,2018
"107","1","89","713950",3,2018
"108","1","89","71399/",19,2018
"109","1","89","713990",19,2018
"110","1","93","71394/",3,2018
"111","1","93","713940",3,2018
"112","1","95","61162/",3,2018
"113","1","95","611620",3,2018
"114","1","95","71391/",3,2018
"115","1","95","713910",3,2018
"116","1","95","71394/",5,2018
"117","1","95","713940",5,2018
"118","1","95","71399/",5,2018
"119","1","95","713990",5,2018
"120","1","95","7212//",7,2018
"121","1","95","72121/",7,2018
"122","1","95","721211",6,2018
"123","1","97","61162/",12,2018
"124","1","97","611620",12,2018
"125","1","97","71391/",4,2018
"126","1","97","713910",4,2018
"127","1","97","71394/",31,2018
"128","1","97","713940",31,2018
"129","1","97","71399/",18,2018
"130","1","97","713990",18,2018
"131","1","97","7212//",3,2018
"132","1","97","72121/",3,2018
"133","1","101","61162/",10,2018
"134","1","101","611620",10,2018
"135","1","101","71391/",5,2018
"136","1","101","713910",5,2018
"137","1","101","71394/",24,2018
"138","1","101","713940",24,2018
"139","1","101","71399/",9,2018
"140","1","101","713990",9,2018
"141","1","101","7212//",3,2018
"142","1","101","72121/",3,2018
"143","1","101","721211",3,2018
"144","1","103","61162/",4,2018
"145","1","103","611620",4,2018
"146","1","103","71391/",5,2018
"147","1","103","713910",5,2018
"148","1","103","71394/",6,2018
"149","1","103","713940",6,2018
"150","1","103","71399/",6,2018
"151","1","103","713990",6,2018
"152","1","109","71394/",3,2018
"153","1","109","713940",3,2018
"154","1","113","71394/",3,2018
"155","1","113","713940",3,2018
"156","1","115","71394/",5,2018
"157","1","115","713940",5,2018
"158","1","117","61162/",10,2018
"159","1","117","611620",10,2018
"160","1","117","71391/",6,2018
"161","1","117","713910",6,2018
"162","1","117","71394/",32,2018
"163","1","117","713940",32,2018
"164","1","117","71399/",12,2018
"165","1","117","713990",12,2018
"166","1","117","7212//",5,2018
"167","1","117","72121/",5,2018
"168","1","117","721211",3,2018
"169","1","121","71391/",3,2018
"170","1","121","713910",3,2018
"171","1","121","71394/",3,2018
"172","1","121","713940",3,2018
"173","1","121","7212//",5,2018
"174","1","121","72121/",5,2018
"175","1","121","721214",3,2018
"176","1","125","61162/",10,2018
"177","1","125","611620",10,2018
"178","1","125","71391/",3,2018
"179","1","125","713910",3,2018
"180","1","125","71394/",18,2018
"181","1","125","713940",18,2018
"182","1","125","71399/",5,2018
"183","1","125","713990",5,2018
"184","1","127","71394/",5,2018
"185","1","127","713940",5,2018
"186","1","133","71394/",3,2018
"187","1","133","713940",3,2018
"188","2","20","61162/",22,2018
"189","2","20","611620",22,2018
"190","2","20","71213/",4,2018
"191","2","20","712130",4,2018
"192","2","20","71394/",38,2018
"193","2","20","713940",38,2018
"194","2","20","71395/",3,2018
"195","2","20","713950",3,2018
"196","2","20","71399/",53,2018
"197","2","20","713990",53,2018
"198","2","20","7212//",19,2018
"199","2","20","72121/",19,2018
"200","2","20","721211",3,2018
"201","2","20","721214",16,2018
"202","2","60","71399/",5,2018
"203","2","60","713990",5,2018
"204","2","60","7212//",9,2018
"205","2","60","72121/",9,2018
"206","2","60","721214",9,2018
"207","2","68","71399/",9,2018
"208","2","68","713990",9,2018
"209","2","68","7212//",5,2018
"210","2","68","72121/",5,2018
"211","2","68","721211",3,2018
"212","2","70","71399/",6,2018
"213","2","70","713990",6,2018
"214","2","70","7212//",3,2018
"215","2","70","72121/",3,2018
"216","2","70","721214",3,2018
"217","2","90","61162/",6,2018
"218","2","90","611620",6,2018
"219","2","90","71394/",13,2018
"220","2","90","713940",13,2018
"221","2","90","71399/",24,2018
"222","2","90","713990",24,2018
"223","2","100","71399/",9,2018
"224","2","100","713990",9,2018
"225","2","100","7212//",3,2018
"226","2","100","72121/",3,2018
"227","2","105","71399/",3,2018
"228","2","105","713990",3,2018
"229","2","105","7212//",6,2018
"230","2","105","72121/",6,2018
"231","2","105","721214",6,2018
"232","2","110","61162/",3,2018
"233","2","110","611620",3,2018
"234","2","110","71394/",5,2018
"235","2","110","713940",5,2018
"236","2","110","71399/",13,2018
"237","2","110","713990",13,2018
"238","2","110","7212//",7,2018
"239","2","110","72121/",7,2018
"240","2","110","721214",5,2018
"241","2","122","61162/",5,2018
"242","2","122","611620",5,2018
"243","2","122","71391/",4,2018
"244","2","122","713910",4,2018
"245","2","122","71394/",6,2018
"246","2","122","713940",6,2018
"247","2","122","71399/",48,2018
"248","2","122","713990",48,2018
"249","2","122","7212//",31,2018
"250","2","122","72121/",31,2018
"251","2","122","721211",10,2018
"252","2","122","721214",21,2018
"253","2","130","61162/",3,2018
"254","2","130","611620",3,2018
"255","2","130","71399/",11,2018
"256","2","130","713990",11,2018
"257","2","130","7212//",7,2018
"258","2","130","72121/",7,2018
"259","2","130","721214",7,2018
"260","2","150","71399/",13,2018
"261","2","150","713990",13,2018
"262","2","150","7212//",9,2018
"263","2","150","72121/",9,2018
"264","2","150","721214",9,2018
"265","2","164","71399/",3,2018
"266","2","164","713990",3,2018
"267","2","164","7212//",10,2018
"268","2","164","72121/",10,2018
"269","2","164","721214",10,2018
"270","2","170","61162/",8,2018
"271","2","170","611620",8,2018
"272","2","170","71394/",9,2018
"273","2","170","713940",9,2018
"274","2","170","71399/",33,2018
"275","2","170","713990",33,2018
"276","2","170","7212//",16,2018
"277","2","170","72121/",16,2018
"278","2","170","721211",4,2018
"279","2","170","721214",12,2018
"280","2","198","7212//",9,2018
"281","2","198","72121/",9,2018
"282","2","198","721214",9,2018
"283","2","220","71399/",8,2018
"284","2","220","713990",8,2018
"285","2","220","7212//",6,2018
"286","2","220","72121/",6,2018
"287","2","220","721214",6,2018
"288","2","230","71399/",3,2018
"289","2","230","713990",3,2018
"290","2","240","71399/",4,2018
"291","2","240","713990",4,2018
"292","2","261","71392/",4,2018
"293","2","261","713920",4,2018
"294","2","261","71399/",14,2018
"295","2","261","713990",14,2018
"296","2","261","7212//",8,2018
"297","2","261","72121/",8,2018
"298","2","261","721211",5,2018
"299","2","261","721214",3,2018
"300","2","275","71399/",3,2018
"301","2","275","713990",3,2018
"302","4","1","71399/",4,2018
"303","4","1","713990",4,2018
"304","4","1","7212//",3,2018
"305","4","1","72121/",3,2018
"306","4","3","61162/",8,2018
"307","4","3","611620",8,2018
"308","4","3","71394/",5,2018
"309","4","3","713940",5,2018
"310","4","3","7212//",11,2018
"311","4","3","72121/",11,2018
"312","4","3","721211",10,2018
"313","4","5","61162/",9,2018
"314","4","5","611620",9,2018
"315","4","5","71213/",3,2018
"316","4","5","712130",3,2018
"317","4","5","71219/",3,2018
"318","4","5","712190",3,2018
"319","4","5","71391/",11,2018
"320","4","5","713910",11,2018
"321","4","5","71394/",20,2018
"322","4","5","713940",20,2018
"323","4","5","71399/",35,2018
"324","4","5","713990",35,2018
"325","4","5","7212//",20,2018
"326","4","5","72121/",20,2018
"327","4","5","721211",17,2018
"328","4","5","721214",3,2018
"329","4","7","71391/",4,2018
"330","4","7","713910",4,2018
"331","4","7","71394/",3,2018
"332","4","7","713940",3,2018
"333","4","7","7212//",11,2018
"334","4","7","72121/",11,2018
"335","4","7","721211",7,2018
"336","4","7","721214",4,2018
"337","4","9","71394/",3,2018
"338","4","9","713940",3,2018
"339","4","12","7212//",14,2018
"340","4","12","72121/",14,2018
"341","4","12","721211",14,2018
"342","4","13","61162/",242,2018
"343","4","13","611620",242,2018
"344","4","13","71213/",9,2018
"345","4","13","712130",9,2018
"346","4","13","71219/",3,2018
"347","4","13","712190",3,2018
"348","4","13","71311/",8,2018
"349","4","13","713110",8,2018
"350","4","13","71391/",137,2018
"351","4","13","713910",137,2018
"352","4","13","71394/",478,2018
"353","4","13","713940",478,2018
"354","4","13","71395/",31,2018
"355","4","13","713950",31,2018
"356","4","13","71399/",194,2018
"357","4","13","713990",194,2018
"358","4","13","7212//",28,2018
"359","4","13","72121/",28,2018
"360","4","13","721211",25,2018
"361","4","13","721214",3,2018
"362","4","15","71391/",6,2018
"363","4","15","713910",6,2018
"364","4","15","71394/",12,2018
"365","4","15","713940",12,2018
"366","4","15","71399/",4,2018
"367","4","15","713990",4,2018
"368","4","15","7212//",22,2018
"369","4","15","72121/",22,2018
"370","4","15","721211",22,2018
"371","4","17","71391/",5,2018
"372","4","17","713910",5,2018
"373","4","17","71394/",6,2018
"374","4","17","713940",6,2018
"375","4","17","7212//",9,2018
"376","4","17","72121/",9,2018
"377","4","17","721211",6,2018
"378","4","17","721214",3,2018
"379","4","19","61162/",56,2018
"380","4","19","611620",56,2018
"381","4","19","71213/",4,2018
"382","4","19","712130",4,2018
"383","4","19","71391/",31,2018
"384","4","19","713910",31,2018
"385","4","19","71394/",131,2018
"386","4","19","713940",131,2018
"387","4","19","71395/",9,2018
"388","4","19","713950",9,2018
"389","4","19","71399/",35,2018
"390","4","19","713990",35,2018
"391","4","19","7212//",18,2018
"392","4","19","72121/",18,2018
"393","4","19","721211",14,2018
"394","4","19","721214",4,2018
"395","4","21","61162/",6,2018
"396","4","21","611620",6,2018
"397","4","21","71391/",16,2018
"398","4","21","713910",16,2018
"399","4","21","71394/",16,2018
"400","4","21","713940",16,2018
"401","4","21","71399/",8,2018
"402","4","21","713990",8,2018
"403","4","21","7212//",19,2018
"404","4","21","72121/",19,2018
"405","4","21","721211",17,2018
"406","4","23","71394/",3,2018
"407","4","23","713940",3,2018
"408","4","23","71399/",3,2018
"409","4","23","713990",3,2018
"410","4","23","7212//",4,2018
"411","4","23","72121/",4,2018
"412","4","25","61162/",8,2018
"413","4","25","611620",8,2018
"414","4","25","71391/",11,2018
"415","4","25","713910",11,2018
"416","4","25","71394/",21,2018
"417","4","25","713940",21,2018
"418","4","25","71399/",21,2018
"419","4","25","713990",21,2018
"420","4","25","7212//",25,2018
"421","4","25","72121/",25,2018
"422","4","25","721211",14,2018
"423","4","25","721214",11,2018
"424","4","27","61162/",3,2018
"425","4","27","611620",3,2018
"426","4","27","71391/",4,2018
"427","4","27","713910",4,2018
"428","4","27","71394/",12,2018
"429","4","27","713940",12,2018
"430","4","27","71399/",4,2018
"431","4","27","713990",4,2018
"432","4","27","7212//",30,2018
"433","4","27","72121/",30,2018
"434","4","27","721211",30,2018
"435","5","1","71399/",3,2018
"436","5","1","713990",3,2018
"437","5","5","71394/",3,2018
"438","5","5","713940",3,2018
"439","5","5","71399/",4,2018
"440","5","5","713990",4,2018
"441","5","5","7212//",6,2018
"442","5","5","72121/",6,2018
"443","5","5","721214",5,2018
"444","5","7","61162/",16,2018
"445","5","7","611620",16,2018
"446","5","7","71391/",10,2018
"447","5","7","713910",10,2018
"448","5","7","71394/",25,2018
"449","5","7","713940",25,2018
"450","5","7","71395/",5,2018
"451","5","7","713950",5,2018
"452","5","7","71399/",11,2018
"453","5","7","713990",11,2018
"454","5","7","7212//",6,2018
"455","5","7","72121/",6,2018
"456","5","7","721214",5,2018
"457","5","15","71399/",5,2018
"458","5","15","713990",5,2018
"459","5","15","7212//",4,2018
"460","5","15","72121/",4,2018
"461","5","15","721211",4,2018
"462","5","23","71391/",3,2018
"463","5","23","713910",3,2018
"464","5","23","7212//",7,2018
"465","5","23","72121/",7,2018
"466","5","23","721214",5,2018
"467","5","27","71394/",3,2018
"468","5","27","713940",3,2018
"469","5","31","61162/",6,2018
"470","5","31","611620",6,2018
"471","5","31","71391/",3,2018
"472","5","31","713910",3,2018
"473","5","31","71394/",6,2018
"474","5","31","713940",6,2018
"475","5","31","71399/",9,2018
"476","5","31","713990",9,2018
"477","5","33","71394/",5,2018
"478","5","33","713940",5,2018
"479","5","35","71394/",4,2018
"480","5","35","713940",4,2018
"481","5","35","71399/",5,2018
"482","5","35","713990",5,2018
"483","5","37","71394/",3,2018
"484","5","37","713940",3,2018
"485","5","41","71399/",3,2018
"486","5","41","713990",3,2018
"487","5","45","61162/",5,2018
"488","5","45","611620",5,2018
"489","5","45","71394/",9,2018
"490","5","45","713940",9,2018
"491","5","45","71399/",11,2018
"492","5","45","713990",11,2018
"493","5","51","61162/",3,2018
"494","5","51","611620",3,2018
"495","5","51","71391/",3,2018
"496","5","51","713910",3,2018
"497","5","51","71394/",6,2018
"498","5","51","713940",6,2018
"499","5","51","71399/",11,2018
"500","5","51","713990",11,2018
"501","5","51","7212//",7,2018
"502","5","51","72121/",7,2018
"503","5","51","721211",4,2018
"504","5","51","721214",3,2018
"505","5","55","61162/",3,2018
"506","5","55","611620",3,2018
"507","5","55","71394/",5,2018
"508","5","55","713940",5,2018
"509","5","63","71394/",3,2018
"510","5","63","713940",3,2018
"511","5","85","71391/",3,2018
"512","5","85","713910",3,2018
"513","5","85","71394/",5,2018
"514","5","85","713940",5,2018
"515","5","89","7212//",4,2018
"516","5","89","72121/",4,2018
"517","5","89","721214",3,2018
"518","5","93","71394/",5,2018
"519","5","93","713940",5,2018
"520","5","101","7212//",3,2018
"521","5","101","72121/",3,2018
"522","5","101","721214",3,2018
"523","5","103","71394/",3,2018
"524","5","103","713940",3,2018
"525","5","107","71399/",3,2018
"526","5","107","713990",3,2018
"527","5","113","7212//",3,2018
"528","5","113","72121/",3,2018
"529","5","113","721214",3,2018
"530","5","115","61162/",4,2018
"531","5","115","611620",4,2018
"532","5","115","71391/",3,2018
"533","5","115","713910",3,2018
"534","5","115","71394/",7,2018
"535","5","115","713940",7,2018
"536","5","115","71399/",5,2018
"537","5","115","713990",5,2018
"538","5","119","61162/",24,2018
"539","5","119","611620",24,2018
"540","5","119","71391/",14,2018
"541","5","119","713910",14,2018
"542","5","119","71394/",45,2018
"543","5","119","713940",45,2018
"544","5","119","71395/",3,2018
"545","5","119","713950",3,2018
"546","5","119","71399/",22,2018
"547","5","119","713990",22,2018
"548","5","119","7212//",5,2018
"549","5","119","72121/",5,2018
"550","5","119","721214",4,2018
"551","5","125","61162/",4,2018
"552","5","125","611620",4,2018
"553","5","125","71394/",10,2018
"554","5","125","713940",10,2018
"555","5","125","71399/",4,2018
"556","5","125","713990",4,2018
"557","5","131","61162/",3,2018
"558","5","131","611620",3,2018
"559","5","131","71391/",4,2018
"560","5","131","713910",4,2018
"561","5","131","71394/",10,2018
"562","5","131","713940",10,2018
"563","5","131","71399/",5,2018
"564","5","131","713990",5,2018
"565","5","143","61162/",18,2018
"566","5","143","611620",18,2018
"567","5","143","71391/",5,2018
"568","5","143","713910",5,2018
"569","5","143","71394/",28,2018
"570","5","143","713940",28,2018
"571","5","143","71399/",13,2018
"572","5","143","713990",13,2018
"573","5","145","71394/",4,2018
"574","5","145","713940",4,2018
"575","5","145","71399/",5,2018
"576","5","145","713990",5,2018
"577","6","1","61162/",115,2018
"578","6","1","611620",115,2018
"579","6","1","71391/",20,2018
"580","6","1","713910",20,2018
"581","6","1","71394/",194,2018
"582","6","1","713940",194,2018
"583","6","1","71395/",9,2018
"584","6","1","713950",9,2018
"585","6","1","71399/",78,2018
"586","6","1","713990",78,2018
"587","6","1","7212//",11,2018
"588","6","1","72121/",11,2018
"589","6","1","721214",10,2018
"590","6","3","71392/",3,2018
"591","6","3","713920",3,2018
"592","6","5","71394/",3,2018
"593","6","5","713940",3,2018
"594","6","5","7212//",4,2018
"595","6","5","72121/",4,2018
"596","6","5","721211",3,2018
"597","6","7","61162/",9,2018
"598","6","7","611620",9,2018
"599","6","7","71391/",6,2018
"600","6","7","713910",6,2018
"601","6","7","71394/",22,2018
"602","6","7","713940",22,2018
"603","6","7","71395/",3,2018
"604","6","7","713950",3,2018
"605","6","7","71399/",13,2018
"606","6","7","713990",13,2018
"607","6","9","71391/",5,2018
"608","6","9","713910",5,2018
"609","6","9","71394/",5,2018
"610","6","9","713940",5,2018
"611","6","9","71399/",3,2018
"612","6","9","713990",3,2018
"613","6","9","7212//",6,2018
"614","6","9","72121/",6,2018
"615","6","9","721211",3,2018
"616","6","9","721214",3,2018
"617","6","11","71399/",3,2018
"618","6","11","713990",3,2018
"619","6","13","61162/",74,2018
"620","6","13","611620",74,2018
"621","6","13","71311/",3,2018
"622","6","13","713110",3,2018
"623","6","13","71391/",19,2018
"624","6","13","713910",19,2018
"625","6","13","71394/",162,2018
"626","6","13","713940",162,2018
"627","6","13","71395/",8,2018
"628","6","13","713950",8,2018
"629","6","13","71399/",75,2018
"630","6","13","713990",75,2018
"631","6","13","7212//",6,2018
"632","6","13","72121/",6,2018
"633","6","13","721211",3,2018
"634","6","13","721214",3,2018
"635","6","15","7212//",4,2018
"636","6","15","72121/",4,2018
"637","6","15","721211",4,2018
"638","6","17","61162/",14,2018
"639","6","17","611620",14,2018
"640","6","17","71391/",6,2018
"641","6","17","713910",6,2018
"642","6","17","71392/",3,2018
"643","6","17","713920",3,2018
"644","6","17","71394/",27,2018
"645","6","17","713940",27,2018
"646","6","17","71399/",28,2018
"647","6","17","713990",28,2018
"648","6","17","7212//",11,2018
"649","6","17","72121/",11,2018
"650","6","17","721211",9,2018
"651","6","19","61162/",27,2018
"652","6","19","611620",27,2018
"653","6","19","71213/",3,2018
"654","6","19","712130",3,2018
"655","6","19","71311/",3,2018
"656","6","19","713110",3,2018
"657","6","19","71391/",10,2018
"658","6","19","713910",10,2018
"659","6","19","71394/",74,2018
"660","6","19","713940",74,2018
"661","6","19","71395/",4,2018
"662","6","19","713950",4,2018
"663","6","19","71399/",31,2018
"664","6","19","713990",31,2018
"665","6","19","7212//",13,2018
"666","6","19","72121/",13,2018
"667","6","19","721211",7,2018
"668","6","19","721214",6,2018
"669","6","21","71399/",4,2018
"670","6","21","713990",4,2018
"671","6","23","61162/",5,2018
"672","6","23","611620",5,2018
"673","6","23","71391/",4,2018
"674","6","23","713910",4,2018
"675","6","23","71394/",19,2018
"676","6","23","713940",19,2018
"677","6","23","71399/",5,2018
"678","6","23","713990",5,2018
"679","6","23","7212//",13,2018
"680","6","23","72121/",13,2018
"681","6","23","721211",11,2018
"682","6","25","71394/",10,2018
"683","6","25","713940",10,2018
"684","6","25","71399/",5,2018
"685","6","25","713990",5,2018
"686","6","25","7212//",8,2018
"687","6","25","72121/",8,2018
"688","6","25","721211",8,2018
"689","6","27","71399/",6,2018
"690","6","27","713990",6,2018
"691","6","27","7212//",8,2018
"692","6","27","72121/",8,2018
"693","6","27","721211",6,2018
"694","6","29","61162/",13,2018
"695","6","29","611620",13,2018
"696","6","29","71391/",7,2018
"697","6","29","713910",7,2018
"698","6","29","71394/",56,2018
"699","6","29","713940",56,2018
"700","6","29","71395/",3,2018
"701","6","29","713950",3,2018
"702","6","29","71399/",27,2018
"703","6","29","713990",27,2018
"704","6","29","7212//",18,2018
"705","6","29","72121/",18,2018
"706","6","29","721211",14,2018
"707","6","29","721214",4,2018
"708","6","31","61162/",6,2018
"709","6","31","611620",6,2018
"710","6","31","71394/",8,2018
"711","6","31","713940",8,2018
"712","6","33","71391/",3,2018
"713","6","33","713910",3,2018
"714","6","33","71394/",5,2018
"715","6","33","713940",5,2018
"716","6","33","7212//",5,2018
"717","6","33","72121/",5,2018
"718","6","33","721211",5,2018
"719","6","35","7212//",3,2018
"720","6","35","72121/",3,2018
"721","6","37","61162/",483,2018
"722","6","37","611620",483,2018
"723","6","37","71213/",12,2018
"724","6","37","712130",12,2018
"725","6","37","71219/",6,2018
"726","6","37","712190",6,2018
"727","6","37","71311/",9,2018
"728","6","37","713110",9,2018
"729","6","37","71391/",97,2018
"730","6","37","713910",97,2018
"731","6","37","71394/",1097,2018
"732","6","37","713940",1097,2018
"733","6","37","71395/",43,2018
"734","6","37","713950",43,2018
"735","6","37","71399/",383,2018
"736","6","37","713990",383,2018
"737","6","37","7212//",51,2018
"738","6","37","72121/",51,2018
"739","6","37","721211",21,2018
"740","6","37","721214",30,2018
"741","6","39","61162/",4,2018
"742","6","39","611620",4,2018
"743","6","39","71391/",6,2018
"744","6","39","713910",6,2018
"745","6","39","71394/",8,2018
"746","6","39","713940",8,2018
"747","6","39","7212//",8,2018
"748","6","39","72121/",8,2018
"749","6","39","721211",4,2018
"750","6","39","721214",4,2018
"751","6","41","61162/",43,2018
"752","6","41","611620",43,2018
"753","6","41","71219/",5,2018
"754","6","41","712190",5,2018
"755","6","41","71391/",5,2018
"756","6","41","713910",5,2018
"757","6","41","71394/",87,2018
"758","6","41","713940",87,2018
"759","6","41","71399/",37,2018
"760","6","41","713990",37,2018
"761","6","41","7212//",11,2018
"762","6","41","72121/",11,2018
"763","6","41","721211",8,2018
"764","6","41","721214",3,2018
"765","6","45","71394/",11,2018
"766","6","45","713940",11,2018
"767","6","45","71399/",8,2018
"768","6","45","713990",8,2018
"769","6","45","7212//",20,2018
"770","6","45","72121/",20,2018
"771","6","45","721211",14,2018
"772","6","45","721214",6,2018
"773","6","47","71391/",3,2018
"774","6","47","713910",3,2018
"775","6","47","71394/",23,2018
"776","6","47","713940",23,2018
"777","6","47","71399/",6,2018
"778","6","47","713990",6,2018
"779","6","51","71399/",3,2018
"780","6","51","713990",3,2018
"781","6","51","7212//",21,2018
"782","6","51","72121/",21,2018
"783","6","51","721211",15,2018
"784","6","51","721214",6,2018
"785","6","53","61162/",17,2018
"786","6","53","611620",17,2018
"787","6","53","71213/",3,2018
"788","6","53","712130",3,2018
"789","6","53","71391/",15,2018
"790","6","53","713910",15,2018
"791","6","53","71394/",36,2018
"792","6","53","713940",36,2018
"793","6","53","71399/",16,2018
"794","6","53","713990",16,2018
"795","6","53","7212//",6,2018
"796","6","53","72121/",6,2018
"797","6","53","721211",6,2018
"798","6","55","61162/",15,2018
"799","6","55","611620",15,2018
"800","6","55","71391/",8,2018
"801","6","55","713910",8,2018
"802","6","55","71394/",28,2018
"803","6","55","713940",28,2018
"804","6","55","71399/",7,2018
"805","6","55","713990",7,2018
"806","6","55","7212//",8,2018
"807","6","55","72121/",8,2018
"808","6","55","721211",3,2018
"809","6","55","721214",5,2018
"810","6","57","61162/",6,2018
"811","6","57","611620",6,2018
"812","6","57","71391/",10,2018
"813","6","57","713910",10,2018
"814","6","57","71392/",5,2018
"815","6","57","713920",5,2018
"816","6","57","71394/",18,2018
"817","6","57","713940",18,2018
"818","6","57","71399/",17,2018
"819","6","57","713990",17,2018
"820","6","57","7212//",10,2018
"821","6","57","72121/",10,2018
"822","6","57","721211",7,2018
"823","6","57","721214",3,2018
"824","6","59","61162/",269,2018
"825","6","59","611620",269,2018
"826","6","59","71213/",3,2018
"827","6","59","712130",3,2018
"828","6","59","71219/",7,2018
"829","6","59","712190",7,2018
"830","6","59","71311/",11,2018
"831","6","59","713110",11,2018
"832","6","59","71391/",49,2018
"833","6","59","713910",49,2018
"834","6","59","71394/",482,2018
"835","6","59","713940",482,2018
"836","6","59","71395/",16,2018
"837","6","59","713950",16,2018
"838","6","59","71399/",159,2018
"839","6","59","713990",159,2018
"840","6","59","7212//",13,2018
"841","6","59","72121/",13,2018
"842","6","59","721211",10,2018
"843","6","59","721214",3,2018
"844","6","61","61162/",35,2018
"845","6","61","611620",35,2018
"846","6","61","71391/",17,2018
"847","6","61","713910",17,2018
"848","6","61","71392/",3,2018
"849","6","61","713920",3,2018
"850","6","61","71394/",68,2018
"851","6","61","713940",68,2018
"852","6","61","71399/",26,2018
"853","6","61","713990",26,2018
"854","6","61","7212//",7,2018
"855","6","61","72121/",7,2018
"856","6","61","721211",5,2018
"857","6","63","71391/",5,2018
"858","6","63","713910",5,2018
"859","6","63","71399/",3,2018
"860","6","63","713990",3,2018
"861","6","63","7212//",16,2018
"862","6","63","72121/",16,2018
"863","6","63","721211",12,2018
"864","6","63","721214",4,2018
"865","6","65","61162/",100,2018
"866","6","65","611620",100,2018
"867","6","65","71213/",4,2018
"868","6","65","712130",4,2018
"869","6","65","71219/",3,2018
"870","6","65","712190",3,2018
"871","6","65","71311/",3,2018
"872","6","65","713110",3,2018
"873","6","65","71391/",87,2018
"874","6","65","713910",87,2018
"875","6","65","71394/",192,2018
"876","6","65","713940",192,2018
"877","6","65","71395/",13,2018
"878","6","65","713950",13,2018
"879","6","65","71399/",66,2018
"880","6","65","713990",66,2018
"881","6","65","7212//",34,2018
"882","6","65","72121/",34,2018
"883","6","65","721211",27,2018
"884","6","65","721214",7,2018
"885","6","67","61162/",74,2018
"886","6","67","611620",74,2018
"887","6","67","71219/",3,2018
"888","6","67","712190",3,2018
"889","6","67","71311/",3,2018
"890","6","67","713110",3,2018
"891","6","67","71391/",19,2018
"892","6","67","713910",19,2018
"893","6","67","71394/",172,2018
"894","6","67","713940",172,2018
"895","6","67","71395/",5,2018
"896","6","67","713950",5,2018
"897","6","67","71399/",55,2018
"898","6","67","713990",55,2018
"899","6","67","7212//",12,2018
